datetime,timestamp,volume,quote_volume,trades_count
2025-07-15 11:00:00,1752577200000,751.22184,87689564.0655969,97702
2025-07-15 12:00:00,1752580800000,1464.86775,171466201.3412786,193734
2025-07-15 13:00:00,1752584400000,2210.06348,260586283.0560064,311983
2025-07-15 14:00:00,1752588000000,2687.57274,314463402.0328695,295283
2025-07-15 15:00:00,1752591600000,2299.77308,267425510.3804219,223457
2025-07-15 16:00:00,1752595200000,1624.68167,190326891.1084997,190594
2025-07-15 17:00:00,1752598800000,995.72856,116851975.43266,122684
2025-07-15 18:00:00,1752602400000,1721.15939,201063830.5088855,197801
2025-07-15 19:00:00,1752606000000,1053.82399,123120550.8310437,146350
2025-07-15 20:00:00,1752609600000,604.23115,70414273.4882764,93759
2025-07-15 21:00:00,1752613200000,613.20681,71833020.9766755,96417
2025-07-15 22:00:00,1752616800000,634.19704,74537374.5623189,63017
2025-07-15 23:00:00,1752620400000,394.60478,46473476.9795023,57548
2025-07-16 00:00:00,1752624000000,622.87077,73370566.6763663,83742
2025-07-16 01:00:00,1752627600000,470.76557,55459064.3732716,74463
2025-07-16 02:00:00,1752631200000,578.37446,67858739.4650665,98005
2025-07-16 03:00:00,1752634800000,388.69782,45639596.5014278,57244
2025-07-16 04:00:00,1752638400000,335.01607,39364458.5474059,54675
2025-07-16 05:00:00,1752642000000,479.8066,56560529.1193365,62501
2025-07-16 06:00:00,1752645600000,372.39644,43962716.7031101,54719
2025-07-16 07:00:00,1752649200000,466.50951,55138750.4913752,50074
2025-07-16 08:00:00,1752652800000,858.41533,101662860.954845,74449
2025-07-16 09:00:00,1752656400000,766.24927,91154331.3175209,97379
2025-07-16 10:00:00,1752660000000,614.40925,73161349.6257882,67525
2025-07-16 11:00:00,1752663600000,419.29991,49822971.0119667,50093
2025-07-16 12:00:00,1752667200000,550.40761,65420205.8948429,80529
2025-07-16 13:00:00,1752670800000,927.75357,109996557.6994451,135804
2025-07-16 14:00:00,1752674400000,1139.36599,135172542.6603112,191276
2025-07-16 15:00:00,1752678000000,2233.63925,266176270.7763583,396168
2025-07-16 16:00:00,1752681600000,671.3025,79880519.8236064,159379
2025-07-16 17:00:00,1752685200000,654.94744,78176982.7686894,101023
2025-07-16 18:00:00,1752688800000,731.25594,87359269.2951659,119462
2025-07-16 19:00:00,1752692400000,819.82836,97740443.4514493,102441
2025-07-16 20:00:00,1752696000000,606.44397,72444998.621427,80099
2025-07-16 21:00:00,1752699600000,1094.26323,131022149.9730556,101480
2025-07-16 22:00:00,1752703200000,893.9653,106513343.2048633,88628
2025-07-16 23:00:00,1752706800000,343.92435,40791164.7667922,48467
2025-07-17 00:00:00,1752710400000,319.33644,37962783.2895799,70519
2025-07-17 01:00:00,1752714000000,854.33514,101036811.1598899,145985
2025-07-17 02:00:00,1752717600000,607.84399,71905806.6287625,88067
2025-07-17 03:00:00,1752721200000,452.54646,53394432.9749121,88507
2025-07-17 04:00:00,1752724800000,389.33546,46045924.3573967,48659
2025-07-17 05:00:00,1752728400000,364.79579,43197792.1228329,59685
2025-07-17 06:00:00,1752732000000,592.92659,70307280.7928401,81756
2025-07-17 07:00:00,1752735600000,733.57599,86689847.4551217,94627
2025-07-17 08:00:00,1752739200000,416.84953,49293722.4024629,73236
2025-07-17 09:00:00,1752742800000,734.00895,87193280.6199535,99614
2025-07-17 10:00:00,1752746400000,402.69694,47732830.9001793,80599
2025-07-17 11:00:00,1752750000000,488.32774,57700791.4274708,66568
2025-07-17 12:00:00,1752753600000,1041.93489,122728710.1171254,117983
2025-07-17 13:00:00,1752757200000,846.07215,99751053.5039397,150543
2025-07-17 14:00:00,1752760800000,695.28925,82411417.7439446,114185
2025-07-17 15:00:00,1752764400000,592.49854,70358890.0799189,96150
2025-07-17 16:00:00,1752768000000,550.68619,65280313.5226794,97595
2025-07-17 17:00:00,1752771600000,555.62392,66069645.3814797,75614
2025-07-17 18:00:00,1752775200000,689.15184,82388963.818961,79620
2025-07-17 19:00:00,1752778800000,638.4785,76324478.4715004,79407
2025-07-17 20:00:00,1752782400000,583.39954,69372311.2207638,105981
2025-07-17 21:00:00,1752786000000,1869.7935,225049792.7329374,227818
2025-07-17 22:00:00,1752789600000,695.69871,83571147.4615202,103255
2025-07-17 23:00:00,1752793200000,613.37046,73346326.9369915,102012
2025-07-18 00:00:00,1752796800000,492.21525,58817555.5013813,101480
2025-07-18 01:00:00,1752800400000,1117.34665,134358701.4989175,181954
2025-07-18 02:00:00,1752804000000,585.26308,70319577.1637822,108029
2025-07-18 03:00:00,1752807600000,478.04437,57433813.5000975,84816
2025-07-18 04:00:00,1752811200000,535.70911,64351923.2128825,77235
2025-07-18 05:00:00,1752814800000,806.90934,97181828.2164846,107877
2025-07-18 06:00:00,1752818400000,876.24559,105473913.4942031,112970
2025-07-18 07:00:00,1752822000000,1430.3153,171341309.9102354,142338
2025-07-18 08:00:00,1752825600000,1456.19404,173274589.2602427,169035
2025-07-18 09:00:00,1752829200000,960.39557,114039125.5787949,97165
2025-07-18 10:00:00,1752832800000,893.61085,106197002.2745686,105364
2025-07-18 11:00:00,1752836400000,504.29437,60007521.4058246,60133
2025-07-18 12:00:00,1752840000000,580.75482,69313464.8256632,72561
2025-07-18 13:00:00,1752843600000,1270.18453,150947782.6521192,156334
2025-07-18 14:00:00,1752847200000,2133.86458,251953889.2642756,278771
2025-07-18 15:00:00,1752850800000,1035.97451,122034266.3531373,164211
2025-07-18 16:00:00,1752854400000,743.90949,87580810.1090991,150225
2025-07-18 17:00:00,1752858000000,466.84347,54920177.5875268,104452
2025-07-18 18:00:00,1752861600000,633.76775,74464516.3797729,89984
2025-07-18 19:00:00,1752865200000,720.06492,84601804.5727534,110863
2025-07-18 20:00:00,1752868800000,971.31857,113733941.6406271,136284
2025-07-18 21:00:00,1752872400000,398.26546,46880867.6073112,72230
2025-07-18 22:00:00,1752876000000,397.4577,46794258.7961181,66804
2025-07-18 23:00:00,1752879600000,435.71334,51332877.6644891,54121
2025-07-19 00:00:00,1752883200000,314.9014,37128486.0187846,52931
2025-07-19 01:00:00,1752886800000,286.4576,33779672.8884307,62935
2025-07-19 02:00:00,1752890400000,339.10664,40048899.2430919,60559
2025-07-19 03:00:00,1752894000000,382.53888,45234610.9400675,44587
2025-07-19 04:00:00,1752897600000,245.36594,29014167.462422,44126
2025-07-19 05:00:00,1752901200000,257.94833,30478073.1121206,39191
2025-07-19 06:00:00,1752904800000,162.98805,19258215.507688,34774
2025-07-19 07:00:00,1752908400000,162.42311,19201974.1220602,23966
2025-07-19 08:00:00,1752912000000,259.81389,30681984.0518157,47819
2025-07-19 09:00:00,1752915600000,201.68294,23839844.5405119,29635
2025-07-19 10:00:00,1752919200000,392.75678,46488874.9468272,34633
2025-07-19 11:00:00,1752922800000,269.17371,31865923.4838898,46976
2025-07-19 12:00:00,1752926400000,323.90381,38292717.8093518,50079
2025-07-19 13:00:00,1752930000000,280.81512,33204449.7167917,42924
2025-07-19 14:00:00,1752933600000,707.8297,83437784.4260484,94658
